text	label
Da ist deine Mitgift.	de
- Mit dem alten Ford weggefahren.	de
Und ich hoffe, dass wir darauf aufbauen können.	de
Da war das andere Schild...	de
Su-an, alles okay?	de
Ich bring dich um!	de
Ich bin ok!	de
Hier und da.	de
Genau das, was jeder vernünftige Mensch auf der Welt schon vor Kriegsbeginn wusste.	de
Setz dich.	de
- Heute liefern wir Gemüse!	de
- Ich bin gleich zurück.	de
Ich wünschte, ich wüsste es.	de
- auf der Sonne reiten!	de
Fliegt bloß nicht alle auf einmal los.	de
Ach du Scheiße.	de
Bewegt euch nicht.	de
Er ist noch ein kleiner Junge.	de
Das passt schon. Anatole!	de
Gut, das geht Sie auch gar nichts an.	de
Ich hätte dich neulich nachts töten können.	de
- Ja.	de
Ist da wer?	de
- Wir treten im CBGB's auf.	de
Wo ist deine Frau?	de
Shai.	de
Es lässt sich kein Herzschlag feststellen.	de
Wenn es vollendet ist, wenn es beendet ist... Dann wird es...	de
Wir suchen weiter.	de
- Beeilung!	de
Langsam, du Kuh.	de
Du hast mich genauso angelogen wie Charles, trotz deines Versprechens.	de
Sehr komisch.	de
Es ist unserer.	de
- Nicht du, Dad.	de
Gut. Lass uns gehen.	de
Danke, dass Sie gekommen sind.	de
Wir sind keine Waffenhändler.	de
Versucht, ihn abzulenken, bis ich tiefer bin.	de
Du hast dich von deiner Freundin getrennt?	de
Einheimische Wächter flüchteten.	de
Nun, auf jeden Fall schön, dich zu sehen.	de
arbeiten mit Lehm...	de
Das Bild ist für dich.	de
Das ist ja goldig.	de
Michaels! Ist alles ok?	de
Kommen Sie.	de
Ich sterbe!	de
Es ist okay. Wirklich.	de
- Du kannst mich mal!	de
Und Sie müssen an die Zukunft denken.	de
Danke fürs Kommen.	de
WALL·E!	de
Jetzt weiß ich, dass Sie verrückt sind.	de
Das machten wir.	de
Wie steht's mit der Vergangenheit aus?	de
- Die Arme.	de
Gewährt ihnen Primae Noctis.	de
- Wer ist die Frau?	de
Warum Medikamente?	de
Und du bedeutest mir nichts.	de
- Reese.	de
Hier ist Eddie.	de
Noch eine letzte Welle. Danke.	de
Also danke dafür.	de
Drück die Nase gegen den Zement.	de
Ich bin Lord von Winterfell, solange mein Vater fort ist.	de
Nein, Fingerbumsen, meinst du.	de
Das ist Eigentum von Whispers.	de
Oder Katzen, wenn wir Glück hatten.	de
Danke, Nemo.	de
Mama, du musst etwas essen.	de
Es geht um Ann.	de
Was ist, wenn er dich anbetet?	de
- Ich meine nicht dich.	de
Woher wisst Ihr von meinem Schatten?	de
Lass uns nach Kanton zurückfahren.	de
Er ist nicht besser als Augie!	de
- Was soll das heißen?	de
Sie glaubt mir nicht.	de
Bitte!	de
Sieht aus, als wäre er den ganzen Kanal entlang geschwemmt worden.	de
- Nein. Aber ich habe sie verloren.	de
Ein Handabdruck?	de
Der Raum sei gesperrt. Die einzige Hoffnung für das Überleben, liege in der Zeit.	de
Ich soll heute entlassen werden.	de
Ich habe keine Genehmigung, oder?	de
Um ihre Boshaftigkeit.	de
- Verkauft sich die Pariser Mode hier?	de
- Natürlich.	de
Er erinnert mich an dich.	de
- Komm schon, gehen wir.	de
Wie als ich mir Sorgen wegen dir machte, als mich manches verletzte, anderes reizte...	de
Vier hat's erwischt.	de
Das hat Spaß gemacht.	de
Du willst von ihm 10.000 Babys.	de
Die Waffe war nicht geladen?	de
Yo! Aber-blas-mich-und-Bitch.	de
"In der Septuaginta wurde das Wort für ""junge Frauen""... als ""Jungfrauen"" übersetzt."	de
Können wir sonst noch was für Sie tun?	de
Und mögen alle sehen: Unsere Wahl ist ein aufrechter Tod statt eines Lebens auf Knien!	de
Brachten sie mich zum Gefängnis?	de
Es ist eine Ehre, Sir.	de
Ja, Sir.	de
- Laß uns dann noch einen Tee trinken.	de
Er hat Beziehungen zu einem draußen, der dir ein Boot verkaufen könnte bei entsprechender Bezahlung.	de
Das hat geklappt, was?	de
- Die sind unten am Strand.	de
In einer Schürze.	de
Ich mach hier schließlich die ganze Arbeit.	de
Dann lasst uns weitermachen.	de
Wer sie auch waren, sie sind seit langem fort.	de
Haben wir den Norden von denen befreit, die uns auf Knien sehen wollen?	de
Und runter, in 3, 2, 1-	de
-Gegen Dummheit bin ich machtlos.	de
---	de
- Ich will nicht, dass Blut drauf kommt.	de
-Hey. -Alles klar. Hör auf deine Mutter.	de
Kaum zu glauben, ich bin schon wieder pleite.	de
Natürlich, Ihr habt mein Wort.	de
Ich bin nicht bereit.	de
Wenn wir Yvonne ans Tischende setzen und Richard zu ihrer Rechten...	de
Das ist fest verkabelt.	de
- Was machst du?	de
Halt mal den verdammten Koffer fest! - Ja, aber, ich... Ich kann...	de
Ich gebe dir ein paar Flaschen mit.	de
An wen?	de
Die letzte Nacht war... Ich habe nicht viel Schlaf bekommen.	de
Geh schon, Arturo. Geh zu deiner Mama, damit sie dir auch ein Pelzmäntelchen kauft.	de
Ähm, Tom ist hier, und David, und Josh.	de
Sag uns, was es war.	de
Konnte mir aber nie die Züge merken.	de
Warum kamst du nicht?	de
Danach wurde es noch schlimmer.	de
Jetzt ist er bei Gott.	de
Nein.	de
Was meinst du?	de
Ein Fluss.	de
Wer ist Arthur Milgram? Das bin ich.	de
Ganz schön protzig.	de
Können Sie sich das nicht denken?	de
Die Wochenschauen werden digitalisiert.	de
Weißt du, was das ist?	de
Wenige wählen ungewöhnliche Tiere... darum sind sie vom Aussterben bedroht.	de
"""Vom schwarzen Moos, verschimmelt und verkrustet... ""stehn Blumentöpfe dicht an dicht."""	de
Ich bin jetzt ein Psychopath!	de
- Essen Sie nichts?	de
Starbuck, Sie sind an mich gebunden.	de
Hier sind Nachbarn, Verwandte, Freunde.	de
Magst du's, weil es dich an woanders erinnert?	de
Ich muss zugeben, manchmal hast du schon fast so gute Ideen wie ich.	de
In Ordnung, Wachmann Coates.	de
Rich. - Kennst du mich noch? Vielen Dank.	de
Ich wollte eine Fundsache zurückgeben.	de
- Alles okay?	de
Die Abstimmung ist beendet Die Ergebnisse sind ausgezählt.	de
Ich habe nie geheiratet, sehe selten jemanden von früher. Bin Polizist außer Dienst und du bist im Schiffbau.	de
Shelly ist tot. Du hast sie umgebracht.	de
Wir vertreiben das Winterwetter und alles wird gut	de
Ich bin Eff...	de
Wir bringen sie auf den Weg.	de
Darf ich Sie Carmine nennen?	de
Aber ich will mir Mühe geben.	de
Schon verrückt.	de
Flüchten Sie nicht.	de
"Und ich sagte: ""Das kann nicht sein, wie bitte?"""	de
Dafür gibt es eine Telefonnummer.	de
Ich muss mich korrigieren.	de
- Steht ein Name auf dem Grabstein?	de
- Rette sie!	de
Los, los!	de
Er irrt sich total.	de
Ich brauche Hilfe.	de
Aber für Sie beide kann ich nichts mehr tun.	de
Wir plündern den Green Room.	de
Ich war auch 30 Jahre verheiratet.	de
Die endlose Probe einer Aufführung, die niemals stattfindet.	de
Protokollführerin zur Niederschrift.	de
Sho!	de
Ah, Mr. Martins!	de
Hast du 'ne Zigarette?	de
- Das ist die Tür.	de
Zieh dich an.	de
Julie hat erzählt, was du durchmachst.	de
Nach Steuerabzug sind das 553.876.522.	de
Komm.	de
Valyrischer Stahl.	de
Ich bin seit drei Monaten arbeitslos.	de
Nichts hält mich auf.	de
- Möchte noch jemand Tee?	de
- Es ist egal, wer hinging.	de
Und das wird nicht so leicht. Denn du kannst sicher keinen Vierspänner fahren	de
Du tust jetzt genau, was ich dir sage.	de
Ein Anteil an meinem Gewinn.	de
Heute früh ist eine bewaffnete Polizeikolonne nach Shibawan gefahren.	de
Kommen Sie näher.	de
- Roy!	de
Ich will das gar nicht hören.	de
- Danke.	de
Hatten Sie.	de
Schon klar, Sie wollen das Haus nicht.	de
Nehmen Sie mich mit!	de
Jeanne.	de
- Ich laufe nicht.	de
Guy, das ist nicht fair!	de
In Korea nennen sie das Kibun.	de
-Danke.	de
Bitte halten Sie den Sicherheitsabstand ein.	de
Dann wartest du, was passiert.	de
Mit Kindern.	de
Ich vergaß, wie ängstlich ich in der Gesellschaft von Mädchen war, wie ich immer wartete, bis sie mich auslachten oder ... beschämt wegschauten oder mich nach meinem großen, gut aussehenden Bruder fragten.	de
Hey! Meine Freunde.	de
Ich brauche von Ihnen ab sofort $200 mehr.	de
- Ich will nicht weg, mir gefällt es hier.	de
- Das hier ist ein bisschen zu rosa.	de
Der kleine Wicht hat noch einen Schlüssel!	de
Wir müssen los.	de
Rette kein Leben.	de
Nein...	de
- Ist es nicht.	de
- Das war nicht gut. Reiß dich zusammen.	de
Bravo.	de
- Die Summe ist unterwegs.	de
Aber...	de
Meine Leute sind da.	de
Eure Beine dehnen sich aus. Ihr braucht so eine Hose.	de
TREY: Wir sollten links auf die Hauptstraße abbiegen.	de
Ich wollte mich nicht nur auf eine Uhr verlassen.	de
Sie müssen wissen, Rainsford, er hat noch nie sein Ziel verfehlt.	de
Ich muss nach Hause, meine Frau wartet auf mich.	de
Ja.	de
- Jeder hier ist schwer erschüttert.	de
Eben drum. Es ist ein Rätsel.	de
- Das stimmt.	de
Das ist eine harte, gemeine Tatsache des Lebens. Aber es ist eine Tatsache, mit der sich dein Arsch abfinden muß.	de
Ich hol den Schlüssel!	de
Wenn Ihr den Morgen sehen wollt, habt Ihr den falschen Raum gewählt.	de
Kennst du ihn?	de
Hätten wir sie gezwungen, an dem Handschuh zu riechen, dann würde ich dir Recht geben.	de
Na, na, Draco, bitte sei artig.	de
Der Bartoli, der umgebracht wurde.	de
Etwa eine halbe Stunde.	de
- Ich hoffe, die Wolken reissen auf.	de
Für euch Männer ist es einfacher, 30 zu werden.	de
Wir waren auf See, zwischen Kiska und Midway, als es angefangen hat	de
Irgendwas daran war faul, aber wir hatten auch nie gegenteilige Beweise... (KLOPFEN AN DER TÜR)	de
Aber du verstehst sie jetzt besser. -Natürlich.	de
Aufregung ist für sein Herz das Allerschlimmste.	de
Niemand kauft mehr Zeitungen. Punkt, Kent.	de
Ich kann mich nicht mehr erinnern, wie die Landschaft war.	de
Ist gleich vorbei!	de
Und wie gefällt Ihnen ein Pathologe?	de
- Tatsächlich?	de
Er zeigte dir das, und als du dran warst, warst du zu feige und bist weggerannt.	de
Deine Vagina ist nicht echt.	de
Ja, ich bin ok.	de
Das Leben eines Soldaten ist mir wichtiger als jede Auszeichnung.	de
Lassen Sie mich Ihnen einen Rat geben, junger Mann.	de
Wie wollt ihr denn ernst genommen werden?	de
Du hast das Wort.	de
KOWALSKI: Schau nach Westen.	de
Ich will ja nicht mein Leben mit ihm verbringen.	de
Was für ein Glück... Du alter Dummkopf!	de
Wir sind sehr nah dran.	de
Und ich brauche kein Gourmet-Essen, um zufrieden zu sein.	de
Schon gut.	de
- Gerda!	de
Schweißtropfen liefen ihm über die Wangen.	de
Tuol-Sleng-Genozid-Museum Phnom Penh, KAMBODSCHA	de
Sicher!	de
Kann Ihnen ja egal sein. Es gehört lhnen.	de
Willst du ficken, oder nicht?	de
Sehr geehrte Fahrgäste, bitte kontrollieren Sie Ihr Reiseziel...	de
Bleib ruhig sitzen.	de
- Das stimmt nicht, er ist offiziell.	de
Wir sollten die mitnehmen.	de
Es ist ihr Recht, hübsch zu sein.	de
Gib es zu. - Weißt du was?	de
Er hat Recht, wisst Ihr.	de
Ein Handyfoto. Auf dem wir Susans Leiche ins Meer werfen.	de
2, 1.	de
Du bist immer so brutal.	de
- Norma?	de
Um eine magische Kamera und was sie fotografiert.	de
Fangen wir mit dem Schaschlik an?	de
Wann ist es fertig?	de
Die Sache zu überdenken, bedeutet für dich also, getrennt zu verreisen, ja?	de
Ich hatte eigentlich gedacht, dass du schlauer bist. Ich weiß auch nicht, wo mein künftiger Ex-Chef sein schlaues Köpfchen gelassen hat.	de
Die Wohnung hab ich geputzt, Gardinen gewaschen, Socken, den Boden gebohnert.	de
Nicht ganz ihr Typ, Duchesse.	de
Lauft!	de
Natürlich habe ich, Tajomaru, den Reisenden getötet.	de
Armenier, Russen, das ist ihr Ding.	de
Stoppt die Bomben! .	de
Schätzchen, wenn du dich nicht wohl fühlst, leg dich bitte wieder hin.	de
Was spielt das für eine Rolle?	de
Wenn Boris' Arm weg ist, bleibt die Vergangenheit gleich. K überlebt.	de
Daran hätte er denken sollen, als er mit der blonden Schnalle im Fahrradkeller rumgemacht hat.	de
"Sie warten beide darauf, dass jemand kommt und ihnen die Tür öffnet."""	de
Und einen Flintenschuss gab es auch.	de
Ein Gerät oder eine Idee.	de
"""Bitte nicht!"	de
Ich hoffe, Sie wollen hier nicht nur Ihr Gewissen beruhigen.	de
Warum regst du dich überhaupt so auf?	de
Du sagst es doch immer...	de
Schwester, kann ich den Arzt einen Moment sprechen?	de
Nicht stabil!	de
Das werden wir sehen.	de
Nun, ihr habt mich geschnappt.	de
O'Shea!	de
Gloria!	de
Ich bin kein Herzog.	de
An alle!	de
Ich weiß noch nichts.	de
Ich gehe jetzt, Victor.	de
Doc, Sie sind ja jetzt auch bei der NASA, gefällt Ihnen der Laden? SHARIFF:	de
Fahr nicht so schnell.	de
Er ist kein Gott!	de
- Ich weiss nicht. Klar.	de
Wir bringen die Band wieder zusammen.	de
Er konnte überhaupt nichts sagen. Der Familie sagten wir, dass wir Nicholas mit nach Houston nehmen mussten, weil er ein Trauma erlitten hätte.	de
Bereithalten.	de
"Aber die Eule erwiderte: ""Nein."	de
Und ich bin seit drei Tagen auf den Beinen.	de
Filmst du das, Chris?	de
Zeig mal.	de
Sie kamen erst, als Mr. Blonde anfing, alle umzubringen. - Gleich nachdem ich den Alarm hörte, kamen die Bullen.	de
Sie vertreten nicht die USA, ich vertrete nicht die DDR.	de
Entschuldigt mich.	de
Ja, ich will.	de
Die Bullen!	de
- Sag's ihm, Bobby.	de
Das ist alles, was ich noch habe.	de
- Du bist ein Wichser!	de
Ich habe etwas für dich.	de
Umfragewerte gehen rauf und runter.	de
Hey!	de
- Kommt schon.	de
Okay, es kommt aus Lowndes County, Alabama, zwischen Selma und Montgomery.	de
-Die scheinen viel Spaß zu haben.	de
Soll ich es beweisen?	de
Funktioniere endlich.	de
Aber Catherine ist schwanger - toll!	de
Holt den Leichnam.	de
- Ich habe es satt!	de
Diese NS-5s sind noch nicht konfiguriert.	de
Danke.	de
Während er so um sein Leben flehte, hat mir Ihr Sohn seine ganze Lebensgeschichte erzählt.	de
Du warst tot.	de
- Nein, ich brauche deine Hilfe nicht. Danke.	de
Kann ich mitkommen?	de
Ich glaube schon.	de
Bitte bestätige das.	de
- Was ist los?	de
Was glotzt du so?	de
Erinnern Sie sich?	de
Spießbürger! Warum das?	de
Und dies.	de
Davidge, Willis E. Ich bin zum Flugtraining hier.	de
Amélie?	de
In der Zwischenzeit beutet man uns aus!	de
Es ist kein Problem. Ich habe das nur so gesagt.	de
Alle wurden auf Boote und Helikopter gepackt.	de
- Lasst uns abhauen, Jungs.	de
Ludo ... Freund ... Kumpel ...	de
Der Scheiß gehört mir!	de
"""The Life of Hadrien"" und vieles andere."	de
Vielleicht ist es unser Baby, vielleicht auch nicht.	de
Seid ihr wahnsinnig?	de
Wir müssen uns beeilen.	de
Der Alien-Angriff durch die Raumspalte.	de
"Die Prawda taufte ihn den ""Werwolf von Rostow""."	de
Was sagst du dazu?	de
Schreien laut, der Sieg ist unser!	de
William Wallace, du bist des Hochverrats beschuldigt.	de
Wenn das Geld weg war, kam er zurück.	de
- Was wetten wir?	de
Nein!	de
Ich fliege. - Wie meinst du das?	de
Du willst doch nicht unverschämt sein, oder Junge?	de
- Wann?	de
- Nein. - Danke.	de
Er ist nicht nebenan? Nein.	de
Ein paar Hundert Säcke Kartoffeln, fast meine gesamte Ernte.	de
Ich würde dich nicht so hierlassen.	de
Jon Snow hat die rote Hochzeit gerächt.	de
Dad, vertrau mir, ich habe hier gefilmt.	de
Hinaus mit allen!	de
Benjamin...	de
Erst bumst ihr 'ne Stunde lautstark rum, dann kommt ihr - und der Alarm geht weiter.	de
Wir geben Euch jetzt eine Schatztruhe als Anzahlung und den Rest in Brindisi.	de
Und was steht alles auf deiner To-Do-Liste?	de
Zerfetzt sie!	de
Omilein, gut gemacht!	de
Sicher, dass es der richtige Elliott ist?	de
Sie wird in absoluter Bestform sein.	de
Lord Cob!	de
Aber doch verrinnt dein Leben mit dem Sand.	de
Konnte er nicht bezahlen?	de
Wozu also die Aufregung?	de
Mein alter Herr hatte nie Zeit für Sport.	de
Kris liebt mich.	de
Er war quasi vollkommen verhüllt, so dass ich Angst bekam und dachte, dieses Kind ist mehr als kaputt.	de
Geh zum Grand Central. Nimm ein Schließfach.	de
Handschellen lösen!	de
- Er wurde nicht wieder eingestellt.	de
- Wer kann eigentlich fahren?	de
Okay? Niemand wird dich umbringen.	de
Möchtest du eine Decke?	de
Nur ein Song!	de
Ist doch seltsam. Sagen Sie uns, was war, und wir finden den Täter.	de
Mister Worth?	de
Wie er sich fühlt.	de
- Setzen Sie es auf die Rechnung, Lloyd.	de
Was willst du über diesen Perversen sonst noch wissen?	de
Oh, ich habe meinen Daumen wiederbekommen.	de
Die Schönheit lenkt Sie.	de
Wie geht es Ihnen? - Paul.	de
Was passiert?	de
Dass sie eine Stylistin in Malibu hat, die Wunder vollbringt?	de
Die schicken jemanden da rein, der bloß eine Kapuze mit Augenlöchern trägt, und sich über den kopflosen, zitternden Körper hermacht.	de
- Mir ist der Appetit vergangen.	de
Vier, Jedd.	de
Sie hatten einen Anruf von mir.	de
Es geht mir schon besser, ich hab die Scheiße hinter mir.	de
Hetzen durch den Verkehrsstau In den Stau der Notaufnahme Dieser Gratis-Klinik	de
Wir wissen nicht, warum... Michael das tat, was er tat.	de
- Madame wartet auf Sie.	de
Was wollt ihr für ihn?	de
Hodor.	de
Sie verschränkt die Arme.	de
Er ging in Richtung der Frauenbarracken.	de
(flüstert) Ich liebe dich.	de
Ruhig.	de
- Und Sie?	de
Sind das auch Dealer?	de
Nein, die hab ich nie zuvor gesehen.	de
- Geh schon, geh schon.	de
Ach, Quatsch.	de
Wie schön, euch zu sehen.	de
Dort wird er sehen, was die Welt wirklich ist.	de
Du bist ein Häufchen Elend.	de
Als ich dich verloren hatte...	de
Vor allem, woher hat er diese Informationen?	de
Man muss standhaft sein, dann ist es egal, was sie denken.	de
Ab sofort ist dein Mann Kommandeur der römischen Garnison.	de
Ja, einen Slip-Schmuggler.	de
Ja. Wenn Sie mir nicht helfen, könnte alles, was hier so besonders ist, für immer vorbei sein.	de
Ohne die beiden Dicken ist der Schuppen zu leer.	de
Wach auf, weise Eule.	de
Ich habe so was noch nie zuvor gesehen.	de
Nur noch eine Stunde bis Sonnenaufgang.	de
Man denkt, die Welt sollte sich schämen, ihnen einen Tag wie Weihnachten zu bereiten, und danach auf die selbe alte Weise weiterzumachen.	de
Ist es wahr? Das, was dort oben passiert sein soll?	de
Okay? - Und was macht Papa Schlumpf?	de
Guten Abend, Madame Bouche.	de
-Niemals.	de
Es passiert. Ok.	de
Dieses Mal nicht.	de
Ich bin nicht mehr so oft hier.	de
Er ist kein Jedi-Ritter.	de
Lass meine Tochter in Ruhe.	de
Ich habe genug von deiner Arroganz, alter Mann.	de
Die schlechtere Hälfte, wenn du mich fragst.	de
Sie bringen mich in Unannehmlichkeiten.	de
Es ist etwas Unglaubliches passiert.	de
Es ist in meiner Tasche. Ich habe es immer dabei.	de
Bitte sehr.	de
Das ist komisch, ich weiß plötzlich nicht mehr, was ich sagen soll.	de
Was?	de
Um die Genehmigung zu umgehen?	de
Lass mich raten. Krankenschwester.	de
Gib deine Waffen dem Kutscher.	de
Alle sind sie verrückt, aber du?	de
Bei mir wird nicht gebrüllt.	de
Ja.	de
Für 36.000 Lire im Monat zahle ich mit meinem Leben!	de
Ok?	de
Thomas Eckhardt.	de
Du bist nicht allein.	de
Timmy, komm zu Oma auf den Schoß.	de
Sie würden eher unter den Tisch kriechen.	de
Exzellente Strategie.	de
Ein digitaler Rechner.	de
- 242 Dollar. - Nur soviel, um die Zeit zu überbrücken.	de
Der Sie gerade feuern lassen will.	de
-Ja, das ist hip oder so.	de
Du musst noch bleiben.	de
- Was meinst du, niemand versucht hier, irgend jemandem sein Mädchen zu stehlen.	de
Grunwalski ist erfroren.	de
Aber ich habe dir nicht erlaubt, selber zu praktizieren, Zauber-Norma.	de
Es hat seinen Grund, dass ich meine Adresse nicht nenne.	de
Safran.	de
Sie hatte einen ganzen Stab von Leuten, die alles für sie erledigten.	de
Ich habe dieses Jahr schon einen IQ-Test gemacht, aber diesen hier noch nie.	de
Ich diene zum Wohle des Präsidenten.	de
"In Kanton nennt man uns ""die im Höllentor fischen""."	de
Was für ein kleiner Mann, er soll Gott sein?	de
Und dann senden sie einen ins Kaffernland.	de
Das ist ein Notfall! Ein großes Missverständnis!	de
Einige Zeit nach seiner Rückkehr, wurde er in einen anderen Teil des Lagers verlegt.	de
- Mary!	de
- Ich sehe nichts. - Hierher.	de
Sauer.	de
Hallo, Harry.	de
Ich bin kein Pirat oder so. Also hab keine Angst vor mir.	de
Am Ende der Sitzung am Freitag, redeten wir über Herrn Hardings Probleme mit seiner Frau.	de
Hab ich dir wehgetan?	de
Was?	de
- Daniel! Kannst du sie mit einer HG ausnehmen?	de
Und vielleicht passiert mir das auch wieder. Denn... das Leben kann einem halt so mitspielen.	de
Davon wird dein Vater erfahren.	de
Ich hasse den Wahlkampf nicht.	de
Sie hat mein Auto nicht hergebracht. Ich nahm ein Taxi.	de
Sie denken an Harry James, den Trompeter, der auch brillant ist.	de
Wir haben selten so bedeutende Gäste.	de
Sie ist gut.	de
Ich hörte, dein Bruder kam ins Gefängnis.	de
Welche Alternative? Wovon redest du überhaupt?	de
Was gibt's denn?	de
- Warst du die ganze Zeit alleine?	de
Was heißt: Bei Maria liegen?	de
Jeanne!	de
Er verprügelte jemanden, als er auf Crystal Meth und Alkohol war.	de
- Bring sie auf die Brücke.	de
Der Ring ist verräterisch.	de
Sehr schlechte Idee.	de
Ist es Luke?	de
- Wie läuft's mit Mathe?	de
Und drei Tage lang war sie nicht zu Hause.	de
Das war doch ein alter Mann.	de
- Nichts.	de
Der Kritiker kommt.	de
Nein!	de
Kaliber .50 oder größer können durchdringen und töten.	de
Haben Sie eine Ahnung, was ihm bevorsteht?	de
Eines Tages, ja.	de
Wie ich höre-- Man sagte mir-- dass Spartacus einst unter Eurer Anleitung kämpfen lernte.	de
Außerdem bieten wir einen Rabatt auf alle Beförderungsgebühren.	de
- oder uns fehlt etwas für Brighton.	de
Er wollte ihn nur erschrecken.	de
Es ist eine hübsche Stadt.	de
A...	de
GERBEN	de
Das hier bedeutet Kalium.	de
Können Sie ein gutes, preiswertes Hotel oder Motel empfehlen?	de
Ich muss sagen, ich war überrascht, dass der Telegraph Sie geschickt hat, um über das Weiße Haus zu berichten.	de
Ich glaube, sie sucht nach einem Landeplatz.	de
Keine Sorge, Rob.	de
- Ist gut.	de
Am nächsten Morgen wurde ich ins Ludovico Forschungsinstitut außerhalb der Stadt gebracht.	de
Was macht ihr hier?	de
Aber ich mach das nie.	de
Sagen Sie, von wem, oder Sie werden auf halbe Ration gesetzt.	de
- Was können wir denn tun?	de
Wie eine Wiesenblume.	de
Ich habe eine Taschenlampe erstanden, die schwimmt, falls sie mal in den Ozean fallen sollte. In den...	de
Du wirst aber nicht gewinnen.	de
- Ich war bei der Marine.	de
Auf die Bullen?	de
Alle weg!	de
Vor allem auf diesen einen Song, den sie immer singen, wenn die Red Sox spielen.	de
Sie ist schön.	de
Ich hänge nachts meistens in der U-Bahn oder Bussen rum.	de
Super, danke.	de
Sie ist krank.	de
Lecker.	de
- Bitte was?	de
Will ich.	de
Sie unterrichtet tagsüber und er nachts.	de
Ja, das will ich.	de
Anmutiger, gemäßigter bist du.	de
-Glaub schon. Wusstest du, dass die Indianer glauben. Dass Schmetterlinge Wünsche zum Großen Geist im Himmel tragen?	de
- Doch.	de
Vertraut darauf, dass ich alles tun werde, um uns zu beschützen.	de
Geht's um Sex oder bist du verliebt?	de
Und ich wache auf und schreie wie am Spieß und meine Eltern dachten, ich hätte Nachtangst.	de
Wach auf, du Faulpelz.	de
Du kennst bestimmt ihren Namen.	de
Ich weiß, was ich tue.	de
Du sammelst neuen auf?	de
Nun, ich dachte mir, dass ich zunächst einen passenden Nachfolger finden sollte.	de
Komm schon, Baby.	de
Gibt es da auch Wölfe in dem Wald?	de
Wer hat gewonnen?	de
Hey.	de
Männern unter Ihrer ärztlichen Obhut.	de
Ach, komm, Jake, du nimmst das alles zu schwer.	de
Ketzerei!	de
Wenn ich denen eine Million Dollar gebe, werden sie Jean dann auch gehen lassen?	de
Ich wollte es dir nur sagen.	de
Das war auch damals die Ursache für alles.	de
Herrgott!	de
Dankeschön.	de
Die Haupteinheit zieht ostwärts.	de
Ist sonst noch etwas drin?	de
Luca Ambrosini?	de
Sobald wir im Lager ankommen sind, bestehen die Russen ausschließlich auf Bodentruppen.	de
Sie...	de
- Samber...	de
Ihre Ernennung war ein Schlag ins Gesicht des Senats.	de
Gebraten mit etwas Butter?	de
Tut mir leid, Sie zu belästigen, kann ich Sie einen Augenblick sprechen?	de
Die Vorschriften existieren aus Gründen, die wir respektieren müssen.	de
Hier spricht John. - Hallo?	de
Schizophren	de
Aber jeder wusste, dass sie zu Paddy gehörte.	de
Seitenweise misslungene Passfotos, von den enttäuschten Besitzern zerknüllt und weggeworfen und von einem Spinner zusammengesetzt und gesammelt.	de
Hallo, haben sie eine Mom und einen Dad ohne mich gesehen?	de
- Ich glaub's einfach nicht.	de
Mal sehen. Sie kommen von weit her?	de
Nehmen Sie ihn mit.	de
Hier draußen gibt's keine Posten mehr.	de
Die Welt war so gefesselt von dem, was Superman tun kann, dass niemand gefragt hat, was er tun sollte.	de
Nein, er kommt her.	de
Wie spät ist es?	de
Aber wenn er nicht will, dass Sie sie sehen, sehen Sie sie nicht.	de
Sie sitzen auf meinem Platz.	de
Ich liebe dich so wie du bist.	de
"Ein Paar Nylons, ""Skandal Nr. 2"". Beige ist meine Farbe."	de
Ich wurde attackiert.	de
- Nein. - Doch. Er hat uns ein Stück geschickt.	de
Es geht um Nummer 28 hier.	de
Aber das wird sie herführen!	de
Er wird dich beschützen.	de
Wir können einfach nicht mehr so weitermachen.	de
Vergiss es einfach.	de
Er mag mich nicht sehen.	de
Wenn die Ernte ausbleibt, Summerisle, werden Ihre Leute nächstes Jahr Sie am 1. Mai töten.	de
Wie in einer Fabrik.	de
- Das Übliche. Eine Flasche Chateau Margaux Jahrgang 1966, kommt sofort.	de
Du solltest dich zurückziehen, Lucien!	de
- Ja?	de
- Wie erklärst du das? - Ich weiß nicht.	de
- Ja, ok, sofort.	de
Ich habe keine Wahl.	de
Ich lasse Euren Sohn holen.	de
Nein. Da werd' ich nur paranoid.	de
Ich dachte nur, Sie meinen den Nordpol-Südpol-Scott.	de
- Wie lange müssen wir die aushalten?	de
Das erste, was Sie tun müssen, ist Ihr Schlüssel zu sichern, einen Metall-Datei und gehen Sie durch und starten Sie diese Berge und Täler den ganzen Weg hinunter auf den niedrigsten möglichen Einstellung auf die Taste.	de
Das ist der größte Guss in Europa.	de
Ach, der wird wieder Unsinn zusammenschreiben.	de
Erst nutzt es ihm, jetzt fragst du das.	de
Tut mir leid, Kumpel.	de
Freust du dich wenigstens?	de
Jemand soll den Bruder holen.	de
- Ich verstehe kein Wort.	de
- Er sagt, dass Sie gleich kommen sollen.	de
Ich wette, du bist Coop.	de
Das ist aber ärgerlich. Ich nahm jemanden in meinem Auto mit.	de
Klar will er das.	de
Lächle, Ivan.	de
Ich hab unzählige teure Lederstücke verhunzt.	de
Kennst du Heimdahls Sohn Finn?	de
Geil!	de
Eine eigenartige Art von Krieg.	de
Und hat nicht gesprochen schon im Alter von ...	de
Wird einer von uns erwischt, sind wir alle draußen.	de
- Ja.	de
